2025-05-22 21:35:22.241 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request starting "HTTP/1.1" "GET" "http"://"localhost:5000""""/openapi/v1.json""" - null null ||  ||end 
2025-05-22 21:35:22.246 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executing endpoint '"HTTP: GET /openapi/{documentName}.json"' ||  ||end 
2025-05-22 21:35:22.273 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executed endpoint '"HTTP: GET /openapi/{documentName}.json"' ||  ||end 
2025-05-22 21:35:22.275 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request finished "HTTP/1.1" "GET" "http"://"localhost:5000""""/openapi/v1.json""" - 200 null "application/json;charset=utf-8" 34.629ms ||  ||end 
2025-05-22 21:35:25.143 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request starting "HTTP/1.1" "GET" "http"://"localhost:5000""""/scalar/""" - null null ||  ||end 
2025-05-22 21:35:25.149 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executing endpoint '"HTTP: GET /scalar/{documentName?}"' ||  ||end 
2025-05-22 21:35:25.152 +08:00 || Information || Microsoft.AspNetCore.Http.Result.ContentResult || Write content with HTTP Response ContentType of "text/html" ||  ||end 
2025-05-22 21:35:25.155 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executed endpoint '"HTTP: GET /scalar/{documentName?}"' ||  ||end 
2025-05-22 21:35:25.158 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request finished "HTTP/1.1" "GET" "http"://"localhost:5000""""/scalar/""" - 200 904 "text/html" 15.7663ms ||  ||end 
2025-05-22 21:35:25.182 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request starting "HTTP/1.1" "GET" "http"://"localhost:5000""""/scalar/scalar.js""" - null null ||  ||end 
2025-05-22 21:35:25.182 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request starting "HTTP/1.1" "GET" "http"://"localhost:5000""""/scalar/scalar.aspnetcore.js""" - null null ||  ||end 
2025-05-22 21:35:25.189 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executing endpoint '"HTTP: GET /scalar/scalar.js"' ||  ||end 
2025-05-22 21:35:25.196 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executing endpoint '"HTTP: GET /scalar/scalar.aspnetcore.js"' ||  ||end 
2025-05-22 21:35:25.199 +08:00 || Information || Microsoft.AspNetCore.Http.Result.StatusCodeResult || Setting HTTP status code 304. ||  ||end 
2025-05-22 21:35:25.202 +08:00 || Information || Microsoft.AspNetCore.Http.Result.StatusCodeResult || Setting HTTP status code 304. ||  ||end 
2025-05-22 21:35:25.205 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executed endpoint '"HTTP: GET /scalar/scalar.js"' ||  ||end 
2025-05-22 21:35:25.208 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executed endpoint '"HTTP: GET /scalar/scalar.aspnetcore.js"' ||  ||end 
2025-05-22 21:35:25.211 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request finished "HTTP/1.1" "GET" "http"://"localhost:5000""""/scalar/scalar.js""" - 304 null null 29.14ms ||  ||end 
2025-05-22 21:35:25.214 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request finished "HTTP/1.1" "GET" "http"://"localhost:5000""""/scalar/scalar.aspnetcore.js""" - 304 null null 31.8663ms ||  ||end 
2025-05-22 21:35:25.285 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request starting "HTTP/1.1" "GET" "http"://"localhost:5000""""/openapi/v1.json""" - null null ||  ||end 
2025-05-22 21:35:25.293 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executing endpoint '"HTTP: GET /openapi/{documentName}.json"' ||  ||end 
2025-05-22 21:35:25.305 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executed endpoint '"HTTP: GET /openapi/{documentName}.json"' ||  ||end 
2025-05-22 21:35:25.310 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request finished "HTTP/1.1" "GET" "http"://"localhost:5000""""/openapi/v1.json""" - 200 null "application/json;charset=utf-8" 24.9658ms ||  ||end 
2025-05-22 21:35:31.235 +08:00 || Information || Microsoft.Hosting.Lifetime || Application is shutting down... ||  ||end 
2025-05-22 21:35:39.712 +08:00 || Information ||  || 服务启动："Services Starting..." ||  ||end 
2025-05-22 21:35:39.876 +08:00 || Information ||  || 运行环境: "MQ接口服务正在运行!!! 请勿随意关闭接口服务，避免造成数据丢失!!! Powered by .NET 9.0.5 强力驱动 on Kestrel" ||  ||end 
2025-05-22 21:35:40.055 +08:00 || Warning || Microsoft.AspNetCore.Server.Kestrel || Overriding address(es) '"https://localhost:7032, http://localhost:5016"'. Binding to endpoints defined via IConfiguration and/or UseKestrel() instead. ||  ||end 
2025-05-22 21:35:40.142 +08:00 || Information || Microsoft.Hosting.Lifetime || Now listening on: "http://[::]:5000" ||  ||end 
2025-05-22 21:35:40.199 +08:00 || Information || Microsoft.Hosting.Lifetime || Application started. Press Ctrl+C to shut down. ||  ||end 
2025-05-22 21:35:40.201 +08:00 || Information || Microsoft.Hosting.Lifetime || Hosting environment: "Development" ||  ||end 
2025-05-22 21:35:40.202 +08:00 || Information || Microsoft.Hosting.Lifetime || Content root path: "D:\客户源码--余开明\私单\江西附属医院\MQWebApplication\MQWebApplication" ||  ||end 
2025-05-22 21:36:00.843 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request starting "HTTP/1.1" "GET" "http"://"localhost:5000""""/scalar/""" - null null ||  ||end 
2025-05-22 21:36:00.895 +08:00 || Warning || Microsoft.AspNetCore.HttpsPolicy.HttpsRedirectionMiddleware || Failed to determine the https port for redirect. ||  ||end 
2025-05-22 21:36:00.903 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executing endpoint '"HTTP: GET /scalar/{documentName?}"' ||  ||end 
2025-05-22 21:36:01.021 +08:00 || Information || Microsoft.AspNetCore.Http.Result.ContentResult || Write content with HTTP Response ContentType of "text/html" ||  ||end 
2025-05-22 21:36:01.029 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executed endpoint '"HTTP: GET /scalar/{documentName?}"' ||  ||end 
2025-05-22 21:36:01.037 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request finished "HTTP/1.1" "GET" "http"://"localhost:5000""""/scalar/""" - 200 904 "text/html" 197.6173ms ||  ||end 
2025-05-22 21:36:01.064 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request starting "HTTP/1.1" "GET" "http"://"localhost:5000""""/scalar/scalar.aspnetcore.js""" - null null ||  ||end 
2025-05-22 21:36:01.081 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request starting "HTTP/1.1" "GET" "http"://"localhost:5000""""/scalar/scalar.js""" - null null ||  ||end 
2025-05-22 21:36:01.092 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executing endpoint '"HTTP: GET /scalar/scalar.aspnetcore.js"' ||  ||end 
2025-05-22 21:36:01.101 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executing endpoint '"HTTP: GET /scalar/scalar.js"' ||  ||end 
2025-05-22 21:36:01.111 +08:00 || Information || Microsoft.AspNetCore.Http.Result.StatusCodeResult || Setting HTTP status code 304. ||  ||end 
2025-05-22 21:36:01.111 +08:00 || Information || Microsoft.AspNetCore.Http.Result.StatusCodeResult || Setting HTTP status code 304. ||  ||end 
2025-05-22 21:36:01.114 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executed endpoint '"HTTP: GET /scalar/scalar.aspnetcore.js"' ||  ||end 
2025-05-22 21:36:01.117 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executed endpoint '"HTTP: GET /scalar/scalar.js"' ||  ||end 
2025-05-22 21:36:01.118 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request finished "HTTP/1.1" "GET" "http"://"localhost:5000""""/scalar/scalar.aspnetcore.js""" - 304 null null 55.0613ms ||  ||end 
2025-05-22 21:36:01.119 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request finished "HTTP/1.1" "GET" "http"://"localhost:5000""""/scalar/scalar.js""" - 304 null null 37.7565ms ||  ||end 
2025-05-22 21:36:01.216 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request starting "HTTP/1.1" "GET" "http"://"localhost:5000""""/openapi/v1.json""" - null null ||  ||end 
2025-05-22 21:36:01.228 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executing endpoint '"HTTP: GET /openapi/{documentName}.json"' ||  ||end 
2025-05-22 21:36:01.851 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executed endpoint '"HTTP: GET /openapi/{documentName}.json"' ||  ||end 
2025-05-22 21:36:01.854 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request finished "HTTP/1.1" "GET" "http"://"localhost:5000""""/openapi/v1.json""" - 200 null "application/json;charset=utf-8" 637.5317ms ||  ||end 
2025-05-22 21:36:08.302 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request starting "HTTP/1.1" "POST" "http"://"localhost:5000""""/api/MQ/ComposePutAndGetMsgry""" - "application/json" 86 ||  ||end 
2025-05-22 21:36:08.311 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executing endpoint '"MQWebApplication.Controllers.MQController.ComposePutAndGetMsgry (MQWebApplication)"' ||  ||end 
2025-05-22 21:36:08.416 +08:00 || Information || Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker || Route matched with "{action = \"ComposePutAndGetMsgry\", controller = \"MQ\"}". Executing controller action with signature "Microsoft.AspNetCore.Mvc.IActionResult ComposePutAndGetMsgry(MQWebApplication.Models.PutMsgDto)" on controller "MQWebApplication.Controllers.MQController" ("MQWebApplication"). ||  ||end 
2025-05-22 21:36:14.995 +08:00 || Information || MQWebApplication.Controllers.MQController || 员工XML消息体内容:"<ESBEntry><AccessControl><SysFlag>1</SysFlag><UserName>rsgl</UserName><Password>rsgl123</Password><Fid>PS02005</Fid><OrderNo>PS02005S01001</OrderNo></AccessControl><MessageHeader><OrderNo>PS02005S01001</OrderNo><Fid>PS02005</Fid><SourceSysCode>S27</SourceSysCode><ReturnFlag>-1</ReturnFlag><HospCode>GH01</HospCode><TargetSysCode>S00</TargetSysCode><MsgDate>2025-05-22 21:36:14</MsgDate></MessageHeader><MsgInfo flag=\"\"><Msg id=\"996\" lastUpdate=\"2025-05-22 21:36:14\" action=\"update\"><IS_WARD>0</IS_WARD><WUBI_CODE>IWMTCUA</WUBI_CODE><UPDATE_USER>006165</UPDATE_USER><UPDATE_TIME>2025-05-22 21:36:14</UPDATE_TIME><UPDATE_FLAG>0</UPDATE_FLAG><TITLE_LEVEL_NAME>主任医师</TITLE_LEVEL_NAME><TITLE_LEVEL_CODE>01</TITLE_LEVEL_CODE><SUBOR_DEPT_NAME>消化内科三病区</SUBOR_DEPT_NAME><SUBOR_DEPT_CODE>2983</SUBOR_DEPT_CODE><STAFF_NAME>张三</STAFF_NAME><STAFF_CODE>S001</STAFF_CODE><STAFF_CATEG_NAME>医生</STAFF_CATEG_NAME><STAFF_CATEG_CODE>D</STAFF_CATEG_CODE><STAFF_BRIEFING>消化内科专家</STAFF_BRIEFING><ROLE_AUTHORITY_NAME>管理员</ROLE_AUTHORITY_NAME><ROLE_AUTHORITY_CODE>ADMIN</ROLE_AUTHORITY_CODE><POLITICAL_STATUS>党员</POLITICAL_STATUS><PINYIN_CODE>ZHANGSAN</PINYIN_CODE><PHYSI_SEX_NAME>男</PHYSI_SEX_NAME><PHYSI_SEX_CODE>M</PHYSI_SEX_CODE><PHONE_NO_OFFICE>010-12345678</PHONE_NO_OFFICE><PHONE_NO_HOME>010-87654321</PHONE_NO_HOME><PHONE_NO>138-1234-5678</PHONE_NO><NATIVE_ADDR>北京市朝阳区</NATIVE_ADDR><NATION_NAME>中国</NATION_NAME><NATION_CODE>CN</NATION_CODE><MARITAL_STATUS_NAME>已婚</MARITAL_STATUS_NAME><MARITAL_STATUS_CODE>MARRIED</MARITAL_STATUS_CODE><MAJOR_SKILL_POST_NAME>内科医生</MAJOR_SKILL_POST_NAME><MAJOR_SKILL_POST_CODE>MD</MAJOR_SKILL_POST_CODE><LOGIN_PASSWORD>hashed_password</LOGIN_PASSWORD><LOGIN_NAME>zhangsan</LOGIN_NAME><INVALID_FLAG>0</INVALID_FLAG><ID_NUMBER>11010519900515001X</ID_NUMBER><HUKOU_ADDR>北京市海淀区</HUKOU_ADDR><ETHNIC_NAME>汉族</ETHNIC_NAME><ETHNIC_CODE>01</ETHNIC_CODE><EMAIL>zhangsan@example.com</EMAIL><EDUCATION_NAME>博士</EDUCATION_NAME><EDUCATION_CODE>PHD</EDUCATION_CODE><DATE_BIRTH /><CURR_ADDR>北京市朝阳区望京</CURR_ADDR><CREATE_USER>006165</CREATE_USER><CREATE_TIME /></Msg></MsgInfo></ESBEntry>" ||  ||end 
2025-05-22 21:36:15.000 +08:00 || Information || MQWebApplication.Controllers.MQController || 生成员工MQ消息体内容:PutMsgDto { DataChannel: "PS02004", Msg: "<ESBEntry><AccessControl><SysFlag>1</SysFlag><UserName>rsgl</UserName><Password>rsgl123</Password><Fid>PS02005</Fid><OrderNo>PS02005S01001</OrderNo></AccessControl><MessageHeader><OrderNo>PS02005S01001</OrderNo><Fid>PS02005</Fid><SourceSysCode>S27</SourceSysCode><ReturnFlag>-1</ReturnFlag><HospCode>GH01</HospCode><TargetSysCode>S00</TargetSysCode><MsgDate>2025-05-22 21:36:14</MsgDate></MessageHeader><MsgInfo flag=\"\"><Msg id=\"996\" lastUpdate=\"2025-05-22 21:36:14\" action=\"update\"><IS_WARD>0</IS_WARD><WUBI_CODE>IWMTCUA</WUBI_CODE><UPDATE_USER>006165</UPDATE_USER><UPDATE_TIME>2025-05-22 21:36:14</UPDATE_TIME><UPDATE_FLAG>0</UPDATE_FLAG><TITLE_LEVEL_NAME>主任医师</TITLE_LEVEL_NAME><TITLE_LEVEL_CODE>01</TITLE_LEVEL_CODE><SUBOR_DEPT_NAME>消化内科三病区</SUBOR_DEPT_NAME><SUBOR_DEPT_CODE>2983</SUBOR_DEPT_CODE><STAFF_NAME>张三</STAFF_NAME><STAFF_CODE>S001</STAFF_CODE><STAFF_CATEG_NAME>医生</STAFF_CATEG_NAME><STAFF_CATEG_CODE>D</STAFF_CATEG_CODE><STAFF_BRIEFING>消化内科专家</STAFF_BRIEFING><ROLE_AUTHORITY_NAME>管理员</ROLE_AUTHORITY_NAME><ROLE_AUTHORITY_CODE>ADMIN</ROLE_AUTHORITY_CODE><POLITICAL_STATUS>党员</POLITICAL_STATUS><PINYIN_CODE>ZHANGSAN</PINYIN_CODE><PHYSI_SEX_NAME>男</PHYSI_SEX_NAME><PHYSI_SEX_CODE>M</PHYSI_SEX_CODE><PHONE_NO_OFFICE>010-12345678</PHONE_NO_OFFICE><PHONE_NO_HOME>010-87654321</PHONE_NO_HOME><PHONE_NO>138-1234-5678</PHONE_NO><NATIVE_ADDR>北京市朝阳区</NATIVE_ADDR><NATION_NAME>中国</NATION_NAME><NATION_CODE>CN</NATION_CODE><MARITAL_STATUS_NAME>已婚</MARITAL_STATUS_NAME><MARITAL_STATUS_CODE>MARRIED</MARITAL_STATUS_CODE><MAJOR_SKILL_POST_NAME>内科医生</MAJOR_SKILL_POST_NAME><MAJOR_SKILL_POST_CODE>MD</MAJOR_SKILL_POST_CODE><LOGIN_PASSWORD>hashed_password</LOGIN_PASSWORD><LOGIN_NAME>zhangsan</LOGIN_NAME><INVALID_FLAG>0</INVALID_FLAG><ID_NUMBER>11010519900515001X</ID_NUMBER><HUKOU_ADDR>北京市海淀区</HUKOU_ADDR><ETHNIC_NAME>汉族</ETHNIC_NAME><ETHNIC_CODE>01</ETHNIC_CODE><EMAIL>zhangsan@example.com</EMAIL><EDUCATION_NAME>博士</EDUCATION_NAME><EDUCATION_CODE>PHD</EDUCATION_CODE><DATE_BIRTH /><CURR_ADDR>北京市朝阳区望京</CURR_ADDR><CREATE_USER>006165</CREATE_USER><CREATE_TIME /></Msg></MsgInfo></ESBEntry>", MsgId: "", QMgrName: "QMGR.P27", WaitInternal: 1 } ||  ||end 
2025-05-22 21:36:20.401 +08:00 || Information || MQWebApplication.Controllers.MQController || 接收返回MQ消息:SdkResponse`1 { Result: null, Msg: "", Code: "SDK23999", IsSuccessful: False, Data: null, OID: null } ||  ||end 
2025-05-22 21:36:20.474 +08:00 || Information || Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor || Executing "OkObjectResult", writing value of type '"MQSDK.SdkResponse`1[[MQSDK.Models.GetMsgResult, MQSDK, Version=4.5.7905.29417, Culture=neutral, PublicKeyToken=null]]"'. ||  ||end 
2025-05-22 21:36:20.533 +08:00 || Information || Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker || Executed action "MQWebApplication.Controllers.MQController.ComposePutAndGetMsgry (MQWebApplication)" in 12096.4437ms ||  ||end 
2025-05-22 21:36:20.536 +08:00 || Information || Microsoft.AspNetCore.Routing.EndpointMiddleware || Executed endpoint '"MQWebApplication.Controllers.MQController.ComposePutAndGetMsgry (MQWebApplication)"' ||  ||end 
2025-05-22 21:36:20.538 +08:00 || Information || Microsoft.AspNetCore.Hosting.Diagnostics || Request finished "HTTP/1.1" "POST" "http"://"localhost:5000""""/api/MQ/ComposePutAndGetMsgry""" - 200 null "application/json; charset=utf-8" 12236.046ms ||  ||end 
2025-05-22 21:36:28.176 +08:00 || Information || Microsoft.Hosting.Lifetime || Application is shutting down... ||  ||end 
